Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
186,Exit long,2025-07-01 11:30,Exit Long,44519.9,63.6,2816411.52,15054.12,0.53,19207.2,0.68,-318,-0.01,197739.72,98.87
186,Entry long,2025-07-01 10:00,Long,44283.2,63.6,2816411.52,15054.12,0.53,19207.2,0.68,-318,-0.01,197739.72,98.87
187,Exit long,2025-07-01 12:30,Exit Long,44542.1,48.5,2164283.4,-3991.55,-0.18,1057.3,0.05,-3991.55,-0.18,193748.17,96.87
187,Entry long,2025-07-01 12:00,Long,44624.4,48.5,2164283.4,-3991.55,-0.18,1057.3,0.05,-3991.55,-0.18,193748.17,96.87
188,Exit long,2025-08-12 11:15,Exit Long,44430,39.9,1772609.37,147.63,0.01,3004.47,0.17,-3239.88,-0.18,193895.8,96.95
188,Entry long,2025-08-12 10:00,Long,44426.3,39.9,1772609.37,147.63,0.01,3004.47,0.17,-3239.88,-0.18,193895.8,96.95
189,Exit long,2025-08-19 10:45,Exit Long,45127.1,62.7,2833431.81,-3962.64,-0.14,2181.96,0.08,-3962.64,-0.14,189933.16,94.97
189,Entry long,2025-08-19 10:15,Long,45190.3,62.7,2833431.81,-3962.64,-0.14,2181.96,0.08,-3962.64,-0.14,189933.16,94.97
190,Exit long,2025-08-22 12:15,Exit Long,45686.4,37.9,1731268.21,246.35,0.01,3555.02,0.21,-2539.3,-0.15,190179.52,95.09
190,Entry long,2025-08-22 10:45,Long,45679.9,37.9,1731268.21,246.35,0.01,3555.02,0.21,-2539.3,-0.15,190179.52,95.09
191,Exit long,2025-09-09 11:45,Exit Long,45597.7,55.1,2516356.39,-3923.12,-0.16,2093.8,0.08,-3923.12,-0.16,186256.39,93.13
191,Entry long,2025-09-09 11:15,Long,45668.9,55.1,2516356.39,-3923.12,-0.16,2093.8,0.08,-3923.12,-0.16,186256.39,93.13
192,Exit long,2025-09-23 10:15,Exit Long,46667.1,80.8,3774596.24,-3894.56,-0.10,2149.28,0.06,-4193.52,-0.11,182361.83,91.18
192,Entry long,2025-09-23 09:45,Long,46715.3,80.8,3774596.24,-3894.56,-0.10,2149.28,0.06,-4193.52,-0.11,182361.83,91.18
193,Exit long,2025-10-03 10:45,Exit Long,46957.9,72.2,3376447.44,13912.94,0.41,18035.56,0.53,-2721.94,-0.08,196274.77,98.14
193,Entry long,2025-10-03 09:45,Long,46765.2,72.2,3376447.44,13912.94,0.41,18035.56,0.53,-2721.94,-0.08,196274.77,98.14
194,Exit long,2025-10-03 12:45,Exit Long,47045.6,53,2493273.7,143.1,0.01,1287.9,0.05,-1319.7,-0.05,196417.88,98.21
194,Entry long,2025-10-03 12:00,Long,47042.9,53,2493273.7,143.1,0.01,1287.9,0.05,-1319.7,-0.05,196417.88,98.21
195,Exit long,2025-10-14 15:30,Exit Long,46410.1,28.4,1304116.64,13930.2,1.07,17403.52,1.33,-664.56,-0.05,210348.06,105.17
195,Entry long,2025-10-14 10:15,Long,45919.6,28.4,1304116.64,13930.2,1.07,17403.52,1.33,-664.56,-0.05,210348.06,105.17
196,Exit long,2025-10-14 15:30,Exit Long Add,46410.1,99.4,4597210.24,15953.7,0.35,28110.32,0.61,-6779.08,-0.15,226301.77,113.15
196,Entry long,2025-10-14 11:45,Long Add,46249.6,99.4,4597210.24,15953.7,0.35,28110.32,0.61,-6779.08,-0.15,226301.77,113.15
197,Exit long,2025-10-21 11:15,Exit Long,47101.4,61.4,2883902.74,8123.22,0.28,11457.24,0.40,-1240.28,-0.04,234424.98,117.21
197,Entry long,2025-10-21 10:30,Long,46969.1,61.4,2883902.74,8123.22,0.28,11457.24,0.40,-1240.28,-0.04,234424.98,117.21
198,Exit long,2025-10-24 10:30,Exit Long,47071.1,59.1,2786269.5,-4367.49,-0.16,2168.97,0.08,-4367.49,-0.16,230057.5,115.03
198,Entry long,2025-10-24 09:45,Long,47145,59.1,2786269.5,-4367.49,-0.16,2168.97,0.08,-4367.49,-0.16,230057.5,115.03
199,Exit long,2025-11-04 10:45,Exit Long,47201.6,56.4,2659186.68,2983.56,0.11,7168.44,0.27,-11.28,0.00,233041.06,116.52
199,Entry long,2025-11-04 09:45,Long,47148.7,56.4,2659186.68,2983.56,0.11,7168.44,0.27,-11.28,0.00,233041.06,116.52
200,Exit long,2025-11-11 14:00,Exit Long,47872.2,60.5,2884706.55,11561.55,0.40,15469.85,0.54,-411.4,-0.01,244602.61,122.30
200,Entry long,2025-11-11 11:45,Long,47681.1,60.5,2884706.55,11561.55,0.40,15469.85,0.54,-411.4,-0.01,244602.61,122.30
201,Exit long,2025-11-11 14:00,Exit Long Add,47872.2,212,10159103.6,-10197.2,-0.10,2268.4,0.02,-10197.2,-0.10,234405.4,117.20
201,Entry long,2025-11-11 13:15,Long Add,47920.3,212,10159103.6,-10197.2,-0.10,2268.4,0.02,-10197.2,-0.10,234405.4,117.20
202,Exit long,2025-11-14 12:00,Exit Long,47274.6,34.5,1630808.1,165.6,0.01,1417.95,0.09,-2628.9,-0.16,234571.02,117.29
202,Entry long,2025-11-14 11:15,Long,47269.8,34.5,1630808.1,165.6,0.01,1417.95,0.09,-2628.9,-0.16,234571.02,117.29
203,Exit long,2025-11-21 12:45,Exit Long,46349.5,28.8,1327106.88,7758.72,0.58,11534.4,0.87,-696.96,-0.05,242329.73,121.16
203,Entry long,2025-11-21 11:15,Long,46080.1,28.8,1327106.88,7758.72,0.58,11534.4,0.87,-696.96,-0.05,242329.73,121.16
204,Exit long,2025-11-25 11:45,Exit Long,46793,33.6,1572076.8,168,0.01,1928.64,0.12,-4441.92,-0.28,242497.73,121.25
204,Entry long,2025-11-25 10:30,Long,46788,33.6,1572076.8,168,0.01,1928.64,0.12,-4441.92,-0.28,242497.73,121.25
205,Exit long,2025-11-26 02:30,Max Hold,47237.5,34.2,1602639.36,12883.14,0.80,13231.98,0.83,-6.84,0.00,255380.88,127.69
205,Entry long,2025-11-25 11:45,Long,46860.8,34.2,1602639.36,12883.14,0.80,13231.98,0.83,-6.84,0.00,255380.88,127.69
206,Exit long,2025-11-26 02:30,Max Hold,47237.5,119.9,5635383.93,28392.32,0.50,29615.3,0.53,-4232.47,-0.08,283773.2,141.89
206,Entry long,2025-11-25 14:00,Long Add,47000.7,119.9,5635383.93,28392.32,0.50,29615.3,0.53,-4232.47,-0.08,283773.2,141.89
207,Exit long,2025-11-28 11:15,Exit Long,47665.6,85.7,4083673.56,1268.36,0.03,5690.48,0.14,-17.14,0.00,285041.56,142.52
207,Entry long,2025-11-28 10:15,Long,47650.8,85.7,4083673.56,1268.36,0.03,5690.48,0.14,-17.14,0.00,285041.56,142.52
208,Exit long,2025-12-02 10:15,Exit Long,47342.9,67.9,3222350.67,-7767.76,-0.24,2926.49,0.09,-8215.9,-0.25,277273.78,138.64
208,Entry long,2025-12-02 10:00,Long,47457.3,67.9,3222350.67,-7767.76,-0.24,2926.49,0.09,-8215.9,-0.25,277273.78,138.64
209,Exit long,2025-12-05 10:30,Exit Long,48001.9,75.8,3643342.16,-4798.14,-0.13,1311.34,0.04,-4798.14,-0.13,272475.66,136.24
209,Entry long,2025-12-05 10:00,Long,48065.2,75.8,3643342.16,-4798.14,-0.13,1311.34,0.04,-4798.14,-0.13,272475.66,136.24
210,Exit long,2025-12-09 10:00,Exit Long,47845.3,84.6,4044996.72,2715.66,0.07,11074.14,0.27,-3570.12,-0.09,275191.3,137.60
210,Entry long,2025-12-09 09:30,Long,47813.2,84.6,4044996.72,2715.66,0.07,11074.14,0.27,-3570.12,-0.09,275191.3,137.60
211,Exit long,2025-12-23 14:00,Exit Long,48460.2,82.3,3987303.32,971.14,0.02,5728.08,0.14,-4394.82,-0.11,276162.44,138.08
211,Entry long,2025-12-23 10:30,Long,48448.4,82.3,3987303.32,971.14,0.02,5728.08,0.14,-4394.82,-0.11,276162.44,138.08
212,Exit long,2026-01-06 10:15,Exit Long,49117.9,85.9,4210027.72,9199.89,0.22,13821.31,0.33,-3058.04,-0.07,285362.34,142.68
212,Entry long,2026-01-06 09:30,Long,49010.8,85.9,4210027.72,9199.89,0.22,13821.31,0.33,-3058.04,-0.07,285362.34,142.68
213,Exit long,2026-01-06 14:30,Exit Long,49433.7,60.8,2991651.84,13917.12,0.47,17303.68,0.58,-2480.64,-0.08,299279.47,149.64
213,Entry long,2026-01-06 11:15,Long,49204.8,60.8,2991651.84,13917.12,0.47,17303.68,0.58,-2480.64,-0.08,299279.47,149.64
214,Exit long,2026-01-06 14:30,Exit Long Add,49433.7,212.8,10511490.08,8001.28,0.08,19854.24,0.19,-4639.04,-0.04,307280.75,153.64
214,Entry long,2026-01-06 12:45,Long Add,49396.1,212.8,10511490.08,8001.28,0.08,19854.24,0.19,-4639.04,-0.04,307280.75,153.64
215,Exit long,2026-01-09 12:15,Exit Long,49518.1,47.6,2356899.72,161.84,0.01,1304.24,0.06,-580.72,-0.02,307442.6,153.72
215,Entry long,2026-01-09 11:45,Long,49514.7,47.6,2356899.72,161.84,0.01,1304.24,0.06,-580.72,-0.02,307442.6,153.72
216,Exit long,2026-01-20 11:00,Exit Long,48768.1,48.1,2350839.4,-5093.79,-0.22,572.39,0.02,-5093.79,-0.22,302348.78,151.17
216,Entry long,2026-01-20 10:30,Long,48874,48.1,2350839.4,-5093.79,-0.22,572.39,0.02,-5093.79,-0.22,302348.78,151.17
217,Exit long,2026-02-09 01:00,Exit Long,50145.7,41.3,2055467.96,15549.45,0.76,19687.71,0.96,-5864.6,-0.29,317898.25,158.95
217,Entry long,2026-02-06 10:30,Long,49769.2,41.3,2055467.96,15549.45,0.76,19687.71,0.96,-5864.6,-0.29,317898.25,158.95
218,Exit long,2026-02-09 01:00,Exit Long Add,50145.7,144.7,7225565.56,30517.23,0.42,45016.17,0.62,-5021.09,-0.07,348415.47,174.21
218,Entry long,2026-02-06 12:45,Long Add,49934.8,144.7,7225565.56,30517.23,0.42,45016.17,0.62,-5021.09,-0.07,348415.47,174.21
219,Exit long,2026-02-10 10:00,Exit Long,50445,87.2,4388566.72,10237.28,0.23,15373.36,0.35,-2546.24,-0.06,358652.75,179.33
219,Entry long,2026-02-10 09:30,Long,50327.6,87.2,4388566.72,10237.28,0.23,15373.36,0.35,-2546.24,-0.06,358652.75,179.33
220,Exit long,2026-03-10 11:45,Exit Long,47996.3,35.6,1708451.12,217.16,0.01,1915.28,0.11,-3093.64,-0.18,358869.9,179.43
220,Entry long,2026-03-10 10:45,Long,47990.2,35.6,1708451.12,217.16,0.01,1915.28,0.11,-3093.64,-0.18,358869.9,179.43
221,Exit long,2026-03-24 13:00,Exit Long,46186,33.4,1548200.22,-5587.82,-0.36,1499.66,0.10,-5587.82,-0.36,353282.1,176.64
221,Entry long,2026-03-24 11:15,Long,46353.3,33.4,1548200.22,-5587.82,-0.36,1499.66,0.10,-5587.82,-0.36,353282.1,176.64
222,Exit long,2026-03-31 13:15,Exit Long,46105.8,26.1,1203384.87,-23.49,0.00,3124.17,0.26,-4577.94,-0.38,353258.6,176.63
222,Entry long,2026-03-31 12:30,Long,46106.7,26.1,1203384.87,-23.49,0.00,3124.17,0.26,-4577.94,-0.38,353258.6,176.63
223,Exit long,2026-04-17 11:15,Exit Long,49513.2,47.5,2342234.5,9642.5,0.41,15903,0.68,-1054.5,-0.05,362901.1,181.45
223,Entry long,2026-04-17 09:45,Long,49310.2,47.5,2342234.5,9642.5,0.41,15903,0.68,-1054.5,-0.05,362901.1,181.45
224,Exit long,2026-04-17 13:00,Exit Long,49656.7,47.1,2338618.62,211.95,0.01,3146.28,0.13,-1657.92,-0.07,363113.06,181.56
224,Entry long,2026-04-17 11:45,Long,49652.2,47.1,2338618.62,211.95,0.01,3146.28,0.13,-1657.92,-0.07,363113.06,181.56
