exit_reason,pnl_price,bars_held,atr_at_entry,mfe_price,mae_price,mfe_R,mae_R,sim_R,sim_pnl_pct,timestamp_utc,block_TueH10,block_EOM,block_session,block_hour,block_day,block_vol,strategy,block_TueH10_cohort_n,block_EOM_cohort_n,block_session_cohort_n,block_hour_cohort_n,block_day_cohort_n,block_vol_cohort_n,thin_cohort_any,feed,panel_window,canonical_status,simulation_simplifications
stop_or_be,0.02163130840830263,1,0.14420872272196372,0.1560000000000059,0.12399999999999523,0.7618065873961833,0.6055385694687149,0.10563380281694082,0.15845070422541124,2025-01-21T00:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.03716410844450024,1,0.24776072296332569,0.17799999999999727,0.020999999999986585,0.5059402118979506,0.059689575560956956,0.10563380281690536,0.15845070422535804,2025-01-21T03:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02143757716754635,1,0.1429171811170585,0.057999999999992724,0.03200000000001069,0.2857953823555707,0.1576802109548701,0.10563380281684019,0.15845070422526028,2025-01-21T13:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.021539819950930905,1,0.1435987996729275,0.056000000000011596,0.055999999999983174,0.274630566607396,0.2746305666072566,0.1056338028168611,0.15845070422529167,2025-01-21T13:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.021290355742991096,1,0.14193570495329946,0.07600000000002183,0.06299999999998818,0.37708007846361563,0.31257953872626976,0.10563380281688245,0.15845070422532367,2025-01-21T13:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.021267179124947688,1,0.14178119416628424,0.046999999999997044,0.05299999999999727,0.23344839027434702,0.2632503124370326,0.10563380281692651,0.15845070422538976,2025-01-21T14:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018834315769737486,1,0.12556210513155067,0.08400000000000318,0.014000000000010004,0.47112088090185145,0.07852014681702837,0.10563380281692882,0.15845070422539323,2025-01-22T08:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.012498175156423486,2,0.08332116770953481,0.027000000000015234,0.013999999999981583,0.22820232876881677,0.11832713343546035,0.10563380281684448,0.15845070422526672,2025-01-22T22:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.011645470247970025,1,0.0776364683198232,0.057999999999992724,0.011000000000024102,0.5261067550660463,0.09977886734034339,0.10563380281687008,0.15845070422530513,2025-01-23T00:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.012203862268933108,1,0.08135908179297115,0.0759999999999934,0.0020000000000095497,0.6578383824039492,0.017311536379135458,0.10563380281679266,0.15845070422518898,2025-01-23T01:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.013856773193225536,1,0.09237848795479356,0.10800000000000409,0.016999999999995907,0.8233122203233172,0.12959544208789345,0.10563380281695098,0.15845070422542645,2025-01-23T09:00:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.13550148495238545,1,0.09542358095237846,0.0,0.15899999999999181,0.0,1.1734188747516168,-1.0000000000000595,-1.5000000000000893,2025-01-23T09:45:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.014815456240597769,2,0.09876970827067391,0.10400000000001342,0.04999999999998295,0.7415171908680586,0.3564986494556298,0.10563380281687776,0.15845070422531665,2025-01-23T10:00:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.014604116438476922,1,0.09736077625642807,0.08799999999999386,0.0020000000000095497,0.6365174289766368,0.014466305204084554,0.10563380281699336,0.15845070422549004,2025-01-23T10:15:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.016128609194936416,1,0.10752406129952513,0.06999999999999318,0.04099999999999682,0.4584627296634696,0.2685281702314661,0.1056338028169515,0.15845070422542726,2025-01-23T13:30:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.021616340676160917,1,0.1441089378410236,0.08199999999999363,0.12600000000000477,0.4007140690811214,0.6157313744417943,0.10563380281693746,0.1584507042254062,2025-01-23T16:00:00+00:00,0,0,0,1,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.0221207437984674,1,0.14747162532307492,0.06800000000001205,0.09899999999998954,0.3247222903983111,0.4727574521974074,0.10563380281693086,0.15845070422539628,2025-01-23T16:15:00+00:00,0,0,0,1,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.022274915177490584,1,0.14849943451659736,0.1560000000000059,0.04800000000000182,0.7397951062049531,0.2276292634476779,0.10563380281690607,0.15845070422535912,2025-01-23T16:30:00+00:00,0,0,0,1,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02475855635347557,1,0.16505704235649404,0.09799999999998477,0.10000000000002274,0.4181226291331048,0.42665574401353556,0.10563380281690765,0.15845070422536148,2025-01-24T03:30:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.23684305277009798,1,0.16679088223246843,0.03100000000000591,0.24799999999999045,0.13088836525889772,1.0471069220709417,-0.9999999999999697,-1.4999999999999545,2025-01-24T03:45:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.24522920788746205,1,0.17269662527286467,0.0,0.271000000000015,0.0,1.1050885917487163,-0.9999999999999765,-1.4999999999999647,2025-01-24T04:00:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02668057306507876,1,0.17787048710060943,0.17199999999999704,0.014000000000010004,0.6809829024354384,0.055428840895948336,0.10563380281685132,0.158450704225277,2025-01-24T04:15:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.03728887534890646,2,0.24859250232606023,0.30400000000000205,0.11199999999999477,0.86118650015219,0.3172792368981583,0.1056338028168941,0.15845070422534116,2025-01-24T08:00:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.03194604026310799,12,0.2129736017540636,0.1910000000000025,0.29000000000002046,0.6315667347770554,0.9589233145830187,0.10563380281689629,0.15845070422534444,2025-01-24T15:30:00+00:00,0,0,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.03171730130188166,2,0.21144867534595488,0.08600000000001273,0.06799999999998363,0.2864211855790078,0.226472565341453,0.10563380281686288,0.15845070422529434,2025-01-24T15:45:00+00:00,0,0,0,1,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.030979548601806073,1,0.206530324011957,0.11000000000001364,0.043000000000006366,0.3750770696893846,0.1466210363331266,0.10563380281694411,0.15845070422541616,2025-01-24T16:00:00+00:00,0,0,0,1,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018983736954993446,3,0.12655824636669347,0.13700000000000045,0.08799999999999386,0.7623278293529472,0.4896704305332441,0.10563380281684256,0.15845070422526386,2025-01-26T23:00:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018789856062625176,1,0.12526570708423462,0.08199999999999363,0.0010000000000047748,0.4609919204336066,0.005621852688241994,0.10563380281684509,0.15845070422526764,2025-01-26T23:15:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.020026394288180427,1,0.13350929525459845,0.09499999999999886,0.003999999999990678,0.5010992554722451,0.02109891601983508,0.10563380281685214,0.1584507042252782,2025-01-27T00:15:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.1870040835109137,2,0.13169301655698745,0.03100000000000591,0.22499999999999432,0.16577178111832688,1.2031822823101772,-0.9999999999999546,-1.4999999999999318,2025-01-27T00:30:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.020807425497707754,1,0.13871616998466443,0.15000000000000568,0.054000000000002046,0.7615103763936361,0.274143735501709,0.10563380281694248,0.15845070422541374,2025-01-27T01:00:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.20982521296886603,2,0.14776423448511042,0.003999999999990678,0.32900000000000773,0.019063485952874385,1.5679717196276093,-1.000000000000044,-1.500000000000066,2025-01-27T08:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.20969335965469327,1,0.14767138003852495,0.0030000000000143245,0.26300000000000523,0.014306604677202548,1.2542123433621262,-0.999999999999942,-1.499999999999913,2025-01-27T08:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.21853686704130837,2,0.15389920214176153,0.03499999999999659,0.5759999999999934,0.16015604357219015,2.635710888502556,-1.000000000000032,-1.500000000000048,2025-01-27T08:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.023030412935924005,1,0.1535360862395631,0.057999999999992724,0.549999999999983,0.26602912333455814,2.522689962655531,0.10563380281685343,0.15845070422528015,2025-01-27T08:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02661828593929272,1,0.17745523959537432,0.2720000000000198,0.11899999999999977,1.0794231616458558,0.47224763322002666,0.10563380281684812,0.1584507042252722,2025-01-27T09:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.028304165626707345,1,0.1886944375114083,0.1740000000000066,0.04800000000000182,0.6493843320643827,0.1791405053970711,0.10563380281688686,0.1584507042253303,2025-01-27T09:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.2965162388955491,2,0.20881425274333518,0.004000000000019099,0.33199999999999363,0.01348998629861995,1.1196688627800881,-1.0000000000000446,-1.500000000000067,2025-01-27T10:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.03176570960036429,1,0.211771397335792,0.06799999999998363,0.1740000000000066,0.22612743999473478,0.5786202141043355,0.1056338028168864,0.1584507042253296,2025-01-27T10:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02661760486324738,1,0.1774506990883451,0.09100000000000819,0.07699999999999818,0.36113978345249775,0.3055798167674634,0.10563380281688402,0.15845070422532603,2025-01-28T09:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.026542994080983817,1,0.17695329387316938,0.05500000000000682,0.049000000000006594,0.2188848453646943,0.1950064985976388,0.10563380281693488,0.1584507042254023,2025-01-28T09:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.025729307707024418,2,0.17152871804683417,0.1529999999999916,0.12100000000000932,0.6281541662534575,0.4967755171024732,0.1056338028168985,0.15845070422534777,2025-01-28T10:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.025464607301387332,1,0.16976404867594844,0.25199999999998113,0.02200000000001978,1.045361430270387,0.09126171216655127,0.10563380281688095,0.15845070422532143,2025-01-28T10:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.13290914504526086,3,0.0935979894684983,0.02400000000000091,0.13599999999999568,0.18057448185244696,1.0232553971637948,-0.9999999999999495,-1.4999999999999243,2025-01-29T03:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.014453398503405879,1,0.09635599002278866,0.08299999999999841,0.0519999999999925,0.6066120457226076,0.3800461009345982,0.10563380281681065,0.15845070422521595,2025-01-29T03:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.014968562645719885,1,0.09979041763818107,0.06499999999999773,0.0020000000000095497,0.4587078496183023,0.014114087680631033,0.10563380281685006,0.15845070422527507,2025-01-29T04:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.13952346467712573,2,0.09825596104022666,0.021000000000015007,0.16399999999998727,0.15051231739845441,1.1754295263489032,-1.0000000000000278,-1.5000000000000417,2025-01-29T05:15:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01520980528130167,1,0.1013987018754379,0.16600000000002524,0.012999999999976808,1.1528886098988549,0.09028645740154274,0.10563380281680407,0.1584507042252061,2025-01-29T05:45:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.017903040448913998,1,0.11935360299279589,0.13100000000000023,0.012000000000000455,0.7729429092503315,0.07080393061835354,0.10563380281686963,0.15845070422530444,2025-01-29T14:45:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018089722530561403,2,0.1205981502037014,0.04599999999999227,0.16200000000000614,0.268614121712983,0.9459888634241784,0.10563380281693757,0.15845070422540636,2025-01-29T15:00:00+00:00,0,1,0,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018274473976305217,1,0.12182982650877004,0.07399999999998386,0.13400000000001455,0.427749735427681,0.774573845234162,0.10563380281684194,0.15845070422526292,2025-01-29T15:15:00+00:00,0,1,0,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018954764819653747,1,0.12636509879778207,0.07899999999997931,0.10000000000002274,0.4402624090526435,0.557294188674505,0.10563380281682583,0.15845070422523874,2025-01-29T15:30:00+00:00,0,1,0,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.019370303513369436,1,0.12913535675579366,0.12000000000000455,0.03799999999998249,0.6544066967912947,0.20722878731714,0.10563380281690353,0.1584507042253553,2025-01-29T15:45:00+00:00,0,1,0,1,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018167219150029723,1,0.12111479433346137,0.13399999999998613,0.018000000000000682,0.7791467401023983,0.10466150240182949,0.10563380281696258,0.15845070422544388,2025-01-29T23:30:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01928941552523611,1,0.12859610350149978,0.054000000000002046,0.12199999999998568,0.29571789485551897,0.6681033920808837,0.10563380281696243,0.15845070422544363,2025-01-30T00:00:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01966365681337834,1,0.13109104542247282,0.13700000000000045,0.07299999999997908,0.7359684479478387,0.3921583700742821,0.10563380281694125,0.15845070422541188,2025-01-30T00:15:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02028662224424238,1,0.1352441482949732,0.10999999999998522,0.1640000000000157,0.5727773786073908,0.8539590008330336,0.10563380281688267,0.158450704225324,2025-01-30T00:30:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.20241686475893061,1,0.1425470878583957,0.006000000000000227,0.24800000000001887,0.029641798904188225,1.2251943547064934,-1.000000000000043,-1.5000000000000646,2025-01-30T00:45:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.022261954590391042,1,0.14841303060269168,0.14599999999998658,0.054000000000002046,0.6927754321228485,0.2562320091413608,0.10563380281684111,0.15845070422526167,2025-01-30T01:00:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.022669220138283208,1,0.15112813425518098,0.0660000000000025,0.06999999999999318,0.30754613274692094,0.32618529230729626,0.10563380281692965,0.15845070422539448,2025-01-30T01:15:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.023571831439909374,3,0.15714554293281968,0.054000000000002046,0.1419999999999959,0.24199330317846263,0.6363527602099889,0.10563380281684057,0.15845070422526086,2025-01-30T02:00:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
