month,n_bars,atr14_mean,atr14_median,atr14_p95,ret_std,ret_p99_abs,range_exp_freq,n_session_opens,gap_abs_mean,gap_abs_max,session_gap_n,session_gap_mean,session_gap_p95,session_gap_max,instrument,feed,panel_window,canonical_status
2023-10,2032,38.34357094256715,33.43420802166014,66.92372736609163,0.0009047235313277839,0.0032908538453287036,0.1579724409448819,5,2.018459969403379,168.0,5,101.9,159.1,168.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-11,1989,24.045882546812265,20.87957975699071,44.13584869353999,0.0005774837527272267,0.0019885369458621047,0.13926596279537456,5,1.7779958677685823,31.599999999998545,5,13.739999999999418,18.639999999999418,19.099999999998545,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-12,1836,23.98507824650139,20.11376555616726,47.399980898361264,0.0005455316983391902,0.0021026093779894055,0.1383442265795207,4,1.7341137123745616,44.0,4,3.5,7.824999999999998,8.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-01,2012,29.435466254892468,26.173155518381062,54.68348239087243,0.0006281867676960509,0.00228500005056985,0.1481113320079523,6,1.093627696939283,52.5,6,28.583333333333332,42.5,43.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-02,1916,28.727163484746672,24.65468993740783,54.73100400650554,0.0006345896776972474,0.0024276555775388053,0.14509394572025053,5,0.8894819466247939,44.5,5,13.6,37.699999999999996,44.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-03,1844,28.64973917588278,24.614649024106953,56.78981666418946,0.0006097568840450183,0.0023863965496929928,0.14913232104121474,5,0.9599020674646648,91.5,5,34.2,80.6,91.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-04,2024,39.04260314819861,35.09395302498197,73.21651386036659,0.0008614426057609246,0.0033086937099303846,0.14525691699604742,4,1.1497281265447148,92.0,4,62.875,90.5,92.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-05,2081,27.117054547866065,23.16360455003335,55.10060534087409,0.0006132315960936297,0.0023331993334454637,0.14416146083613648,6,0.9975938402310054,66.0,6,27.53333333333285,57.649999999999636,66.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-06,1832,30.59248232030197,24.943507532485647,58.866529144701076,0.0006497346326450514,0.0024846340215163077,0.15010917030567686,6,1.0367816091953928,48.0,6,13.383333333333818,25.80000000000109,29.400000000001455,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-07,2085,35.14663957357801,29.70475716982731,70.5634313654212,0.0007563200663221363,0.003188005735757438,0.15347721822541965,6,1.108192771084313,50.5,6,23.333333333333332,40.625,41.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-08,2016,47.02020171450469,41.799712716437156,103.44370281407555,0.0009435871313313437,0.0037555868878521906,0.13640873015873015,4,1.3266966067864439,104.5,4,40.12499999999818,96.3850000000002,104.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-09,1924,39.974218396918374,34.38470944705996,76.84684051824722,0.0007782919255213804,0.0030285324534767353,0.1496881496881497,6,1.1829587036069116,53.599999999998545,6,15.133333333333818,39.225000000000364,43.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-10,2116,36.28844712210698,31.650574484509068,67.42035858949099,0.0006607370732797814,0.0025321350507604853,0.1446124763705104,4,1.2230550284630106,159.5,4,51.92499999999927,141.04999999999995,159.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-11,1893,40.55863880305894,35.925673053075464,73.10882597135297,0.0007577476317885725,0.0028740385344718975,0.14527205493924986,5,1.4363202545068976,130.5,5,67.5,126.19999999999999,130.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2024-12,1917,37.61647402564474,32.009677212279165,81.80795734893218,0.0007738386426183792,0.002852625230938488,0.1486697965571205,6,1.2507329842932173,163.5,6,39.266666666666424,129.25,163.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-01,1978,44.019055422304206,38.74582908575092,85.99486871916149,0.000895195323993752,0.0033239229770208436,0.14206268958543983,7,1.4539553752535261,113.0,7,38.97142857142795,95.29999999999995,113.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-02,1824,43.24511176228916,38.31301692400591,94.89087873931622,0.0008776401384192118,0.003062671173204929,0.14692982456140352,5,1.5766611751784045,442.5,5,130.0,377.68000000000023,442.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-03,1940,62.56402663222331,56.000457645147954,125.9133077373007,0.0011806887996448578,0.00467167853866993,0.14329896907216494,5,1.6032591826177145,227.40000000000146,5,112.13999999999942,213.62000000000114,227.40000000000146,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-04,1932,117.27521188069265,91.18652556959063,282.8710137704389,0.0029200561102228377,0.010341287341387628,0.12629399585921325,4,3.242909280500526,1488.5,4,530.6749999999993,1318.4749999999997,1488.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-05,2000,52.32903575715102,47.87882720461191,90.47678660953372,0.0010447630315509554,0.0036758224285165357,0.133,5,1.6211267605634148,449.90000000000146,5,125.78000000000029,378.0200000000011,449.90000000000146,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-06,1924,44.71558323307004,42.544479276749186,77.30618648623008,0.0007895143168381733,0.0030588548815316196,0.1288981288981289,6,1.663926701570661,324.5,6,127.23333333333358,290.0,324.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-07,2085,36.81557391475415,32.581467105531644,66.26816917677584,0.0006605488970951655,0.0026389577774438766,0.1410071942446043,5,1.3940808469682184,190.0,5,118.94000000000088,187.4800000000003,190.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-08,1932,38.08395422127442,34.94950345369902,68.53144214325255,0.0006894200246019847,0.0023750698155462564,0.13354037267080746,5,1.2767344809598673,79.40000000000146,5,13.020000000001165,31.999999999999996,36.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-09,2008,36.876323091169745,31.543012336506443,68.87146597023012,0.0006541523824389123,0.0023948690884154165,0.13745019920318724,5,1.1531234382807949,57.599999999998545,5,16.8,30.94000000000233,32.80000000000291,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-10,2108,47.14004123706316,41.08380631129514,97.23346198623172,0.0008708225629200665,0.0034088281562667305,0.11859582542694497,4,1.7884175405147649,681.0,4,268.9500000000007,626.0249999999999,681.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-11,1771,53.44880406908211,48.799001777830576,102.18671497787983,0.0008896989286584455,0.0035043944272942816,0.13551665725578768,7,1.4699145299145158,182.5,7,77.44285714285797,163.4800000000017,182.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2025-12,2005,38.81868732803153,34.026574323113536,81.72157105971965,0.000654117402184907,0.002744435569773318,0.1341645885286783,5,1.1957329317269778,73.0,5,25.5,62.29999999999999,73.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2026-01,1916,45.32389270853153,39.721544523472936,87.20324642161512,0.0007858279813446237,0.0030579325172549257,0.13569937369519833,6,1.459202936549568,260.5,6,108.1166666666674,257.75,260.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2026-02,1824,55.99248741859863,48.39898444828566,107.43507937245053,0.0009026443629209574,0.0036426732186940524,0.12938596491228072,5,1.3481542699724205,129.0,5,64.2,121.88000000000028,129.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2026-03,2032,85.67672568343298,80.84347615031899,135.6719192505501,0.0015944910255578848,0.004718265276080261,0.13484251968503938,5,2.0772772277227753,588.0999999999985,5,329.59999999999854,558.7799999999988,588.0999999999985,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2026-04,1165,56.40203284442456,55.196014147228915,111.64454559747323,0.001041910966136095,0.003816721639702259,0.1313304721030043,3,2.4975924333619424,586.3000000000029,3,436.8333333333333,579.1200000000026,586.3000000000029,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
