exit_reason,pnl_price,bars_held,atr_at_entry,mfe_price,mae_price,mfe_R,mae_R,sim_R,sim_pnl_pct,timestamp_utc,block_TueH08,block_MonH08,block_MonH09,block_MonH12,block_TueH12,block_ThuH12,block_day,block_session,block_hour,strategy,block_TueH08_cohort_n,block_MonH08_cohort_n,block_MonH09_cohort_n,block_MonH12_cohort_n,block_TueH12_cohort_n,block_ThuH12_cohort_n,block_day_cohort_n,block_session_cohort_n,block_hour_cohort_n,thin_cohort_any,feed,panel_window,canonical_status,simulation_simplifications
stop,-5.93394323428447,7,3.8283504737319745,1.0299999999999727,6.451000000000022,0.17357766317158863,1.0871354418640307,-0.9999999999999847,-0.3399999999999948,2022-03-10T23:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-5.254324820214606,4,3.3898869807836776,1.2860000000000582,17.289999999999964,0.2447507613256978,3.2906225997831378,-0.9999999999999821,-0.339999999999994,2022-03-11T10:15:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-6.009183948357531,5,3.8768928699080774,1.5700000000001637,6.024999999999864,0.2612667566000021,1.0026319799457406,-1.000000000000002,-0.3400000000000007,2022-03-17T16:45:00+00:00,0,0,0,0,0,1,0,0,1,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.3980632054453963,19,2.1922988422228182,2.714999999999918,3.4300000000000637,0.7989845496838178,1.0093985286982057,-1.0000000000000082,-0.3400000000000028,2022-03-22T02:45:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-5.013135915731937,245,3.2342812359560877,33.02599999999984,6.070000000000164,6.5878924001161705,1.2108189568432879,-1.0000000000000002,-0.3400000000000001,2022-03-23T16:15:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.204541716688027,2,2.0674462688309863,0.6649999999999636,3.7200000000000273,0.20751797255030188,1.160852417875445,-0.9999999999999994,-0.33999999999999986,2022-03-24T06:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.415236024622345,10,2.2033780804014875,4.369999999999891,3.7000000000000455,1.2795601734387225,1.083380467213604,-1.0000000000000115,-0.34000000000000397,2022-03-24T06:45:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.342619775856292,166,2.1565288876491775,23.365999999999985,3.6799999999998363,6.990325423421721,1.1009328750402638,-1.00000000000002,-0.3400000000000068,2022-03-24T10:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.2065317191306804,22,2.0687301413746564,3.4750000000001364,4.149999999999864,1.0837254405648604,1.2942332599550637,-0.9999999999999883,-0.3399999999999961,2022-03-25T00:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.241909441657981,12,2.0915544784890767,1.6700000000000728,4.319999999999936,0.5151285160963516,1.332548017686293,-0.9999999999999729,-0.3399999999999908,2022-03-25T02:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.9867765291753585,4,1.9269525994680319,0.9850000000001273,3.1399999999998727,0.32978697615253233,1.0513006143337824,-0.9999999999999695,-0.33999999999998964,2022-03-25T04:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.250008750246252,2,2.096779838868479,0.20499999999992724,4.144999999999982,0.06307675325009553,1.2753811815694516,-1.0000000000000338,-0.3400000000000115,2022-03-25T08:15:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.382871921214246,4,2.1824980136866126,0.9249999999999545,6.889999999999873,0.273436305465545,2.036730967197473,-0.999999999999999,-0.3399999999999997,2022-03-25T09:30:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.385739054516307,2,2.1843477771073263,1.0249999999998636,6.789999999999964,0.3027404012818354,2.005470560686756,-0.9999999999999856,-0.33999999999999514,2022-03-25T10:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.937281841750064,3,2.540181833387101,1.9349999999999454,4.2150000000001455,0.4914558006698079,1.0705355037846873,-1.0000000000000144,-0.3400000000000049,2022-03-25T12:15:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-4.296526690080327,2,2.7719527032776585,0.43499999999994543,10.004000000000133,0.10124457064452877,2.3283923786850718,-0.9999999999999899,-0.3399999999999966,2022-03-25T12:45:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-5.669656704014869,37,3.6578430348482884,8.360000000000127,6.524999999999864,1.4745160838539255,1.1508633309983871,-1.000000000000004,-0.34000000000000136,2022-03-25T15:00:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-5.00711571779334,25,3.230397237286001,3.755999999999858,7.845000000000027,0.7501324538301611,1.5667702609951695,-1.0000000000000075,-0.3400000000000026,2022-03-25T18:00:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-4.255836730987539,20,2.7457011167661465,3.30600000000004,8.294999999999845,0.7768155145446366,1.9490879289617553,-1.0000000000000029,-0.340000000000001,2022-03-25T19:15:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.846581085269463,17,2.481665216302924,3.3759999999999764,8.224999999999909,0.8776625073440816,2.1382624771638157,-0.999999999999982,-0.3399999999999939,2022-03-25T20:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.551448741890681,15,2.2912572528326267,3.550999999999931,8.049999999999955,0.9998736453984687,2.266680609816329,-1.0000000000000309,-0.3400000000000105,2022-03-25T20:30:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.0929778351969617,2,1.9954695710947927,0.015000000000100044,10.704999999999927,0.004849695277284455,3.4610658628655653,-1.0000000000000107,-0.34000000000000363,2022-03-28T00:45:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.268008701935514,8,2.1083927109261547,0.7710000000001855,3.2949999999998454,0.2359234843969498,1.0082592491410196,-0.9999999999999921,-0.33999999999999736,2022-03-30T22:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.6760125503951713,4,1.7264597099323684,1.30600000000004,2.759999999999991,0.48803956461533815,1.031385297349378,-1.0,-0.34,2022-03-30T23:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.533141152776352,2,1.6342846146943715,0.11600000000021282,3.953999999999951,0.045792947571468325,1.560907885321132,-1.0000000000000302,-0.3400000000000103,2022-03-30T23:45:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.1232411771063653,3,2.0149943078105945,0.03999999999996362,3.599999999999909,0.01280720819550102,1.1526487375961112,-0.9999999999999819,-0.33999999999999386,2022-04-01T01:30:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.818322792174058,12,1.8182727691444847,2.9199999999998454,3.9249999999999545,1.0360772045374775,1.3926722697978655,-1.000000000000038,-0.34000000000001296,2022-04-01T03:30:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.799785082607059,3,1.8063129565206726,2.2849999999998545,4.230000000000018,0.8161340719310349,1.510830251321012,-1.0000000000000058,-0.34000000000000197,2022-04-01T05:45:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.680158658876053,4,2.3742959089523517,1.0509999999999309,3.8050000000000637,0.2855855134030791,1.0339228149370177,-0.9999999999999749,-0.3399999999999915,2022-04-01T09:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.388378233854837,5,1.5408891831321718,0.5649999999998272,2.4500000000000455,0.23656219605046036,1.0258006731394973,-0.9999999999999877,-0.33999999999999586,2022-04-05T00:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.2860091034181096,3,1.4748445828503518,0.5700000000001637,2.5249999999998636,0.24934283907614305,1.1045450327492041,-1.0000000000000282,-0.34000000000000963,2022-04-05T00:45:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.042259300986643,2,1.9627479361203812,0.6849999999999454,3.8350000000000364,0.22516160926118398,1.260576308783529,-1.0000000000000173,-0.3400000000000059,2022-04-05T08:45:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.1749373120508153,4,2.0483466529360324,1.4039999999999964,4.235999999999876,0.442213455576256,1.3341995710975574,-0.9999999999999889,-0.33999999999999625,2022-04-05T09:30:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.9101755180381588,13,1.8775325922826467,3.115000000000009,3.0549999999998363,1.0703821747837359,1.0497648616257234,-1.0000000000000193,-0.3400000000000066,2022-04-07T23:15:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.7805805320144827,2,1.7939229238803205,0.1150000000000091,3.564999999999827,0.04135826985622063,1.282106365542676,-0.9999999999999949,-0.3399999999999983,2022-04-08T02:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.3932347764041424,6,1.544022436389723,2.144999999999982,2.615000000000009,0.8962764627810266,1.0926633800337588,-1.00000000000003,-0.34000000000001024,2022-04-08T05:15:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
tp,47.72746285143239,287,1.6457745810838773,48.240999999999985,1.8640000000000327,18.910989490404212,0.7307079954833873,18.70967741935482,6.361290322580639,2022-04-08T07:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
tp,52.92833029301346,424,1.8251148376901216,56.56099999999992,2.4249999999999545,19.993792712856724,0.8572151717380653,18.709677419354815,6.361290322580637,2022-04-08T08:45:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-4.245971186470797,836,2.7393362493360027,65.06999999999994,6.755000000000109,15.325115772649713,1.5909198869563637,-0.9999999999999983,-0.33999999999999947,2022-04-08T13:00:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.883249532208083,4,1.860160988521282,2.4699999999998,3.4500000000000455,0.8566722971453249,1.1965665688873075,-1.0000000000000333,-0.34000000000001135,2022-04-11T00:45:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.298845888259393,7,2.1282876698447013,0.2699999999999818,3.4600000000000364,0.08184680616967337,1.0488516642484884,-1.0000000000000322,-0.34000000000001096,2022-04-11T03:15:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.3036453777353927,5,2.1313841146679384,0.4099999999998545,3.880000000000109,0.12410533005843237,1.1744601966509807,-1.0000000000000266,-0.3400000000000091,2022-04-11T04:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.2864648829372527,3,2.12029992447558,0.9800000000000182,3.2950000000000728,0.2981927496283428,1.0025970510463194,-1.0000000000000315,-0.34000000000001074,2022-04-11T05:30:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.3618945792802606,39,2.1689642446969084,25.756000000000085,3.3899999999998727,7.661156348785489,1.0083599946568467,-1.0000000000000155,-0.3400000000000053,2022-04-11T07:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.1758705630311397,442,2.0489487503426855,45.95499999999993,7.805000000000064,14.470048160948618,2.4575938613035593,-0.9999999999999928,-0.3399999999999976,2022-04-12T00:45:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.2917279981704723,30,2.123695482690556,6.425000000000182,3.939999999999827,1.9518623663836694,1.196939723509899,-1.0000000000000335,-0.3400000000000114,2022-04-12T01:30:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.357239503103301,386,2.16596096974401,43.305000000000064,3.7950000000000728,12.898990363949821,1.13039298998246,-1.0000000000000253,-0.34000000000000863,2022-04-12T10:00:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.7119082552894724,379,2.39477951954164,41.819999999999936,5.2800000000002,11.26644225120748,1.4224489499372988,-0.9999999999999812,-0.33999999999999364,2022-04-12T11:45:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-4.093076029775375,8,2.640694212758292,0.20000000000004547,4.384999999999991,0.04886300634171763,1.0713214140419132,-1.0000000000000053,-0.34000000000000186,2022-04-12T22:15:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.368212725959438,141,2.173040468360976,14.04600000000005,6.900000000000091,4.170164162062751,2.0485641975105557,-0.9999999999999777,-0.3399999999999924,2022-04-13T01:30:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.762717253680421,8,1.782398228180988,4.349999999999909,3.1200000000001182,1.574536805822158,1.1293229503828557,-0.9999999999999599,-0.3399999999999864,2022-04-13T05:00:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.5441563779825174,117,2.2865525019242448,11.645999999999958,9.300000000000182,3.285972388901515,2.62403771396057,-0.9999999999999825,-0.3399999999999941,2022-04-13T07:30:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.665650625844137,4,2.364935887641448,0.20100000000002183,3.8250000000000455,0.05483337625874508,1.0434709661178092,-0.9999999999999707,-0.33999999999999003,2022-04-13T18:30:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.834519978415983,14,2.4738838570425865,0.9849999999999,4.065000000000055,0.256877003000201,1.0601066164425759,-0.9999999999999931,-0.3399999999999977,2022-04-13T19:45:00+00:00,0,0,0,0,0,0,1,0,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.300036055381497,10,2.1290555196010317,1.4149999999999636,3.634999999999991,0.4287831939570552,1.101503116631754,-0.999999999999969,-0.3399999999999895,2022-04-13T20:45:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-2.51286446945619,9,1.621202883520192,2.8199999999999363,3.9849999999999,1.1222252669321608,1.585839605930727,-0.9999999999999573,-0.3399999999999855,2022-04-14T01:30:00+00:00,0,0,0,0,0,0,1,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.492815771034657,5,2.253429529699839,0.45499999999992724,5.835000000000036,0.13026739164806653,1.670571934651856,-0.9999999999999734,-0.339999999999991,2022-04-14T07:30:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-3.870756279385887,8,2.4972621157328456,5.680000000000064,4.389999999999873,1.4674134949414037,1.1341452892240322,-0.9999999999999938,-0.3399999999999979,2022-04-14T10:45:00+00:00,0,0,0,0,0,0,0,1,0,guardian,51,38,40,25,29,29,1427,2266,212,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
