utc,XAUUSD__US30USD,XAUUSD__USDJPY,US30USD__USDJPY,feed,panel_window,canonical_status,window_days
2022-09-05 00:00:00+00:00,0.26643495190295113,-0.41038760322495477,-0.13368287235892293,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-06 00:00:00+00:00,0.26260791854651966,-0.4130344603716095,-0.1331759373408983,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-07 00:00:00+00:00,0.28020798960230847,-0.4201020051138058,-0.13973112202157262,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-08 00:00:00+00:00,0.2879575002354012,-0.4310951926048099,-0.14513071634353092,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-09 00:00:00+00:00,0.29311317091482486,-0.4338412958055159,-0.15237660641330816,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-11 00:00:00+00:00,0.2933302134983202,-0.4336453031860568,-0.15279330503324745,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-12 00:00:00+00:00,0.27601930288103477,-0.43094791593632054,-0.13425757639018804,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-13 00:00:00+00:00,0.30677457815599873,-0.45530824888376414,-0.1868477913302346,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-14 00:00:00+00:00,0.31457060634165024,-0.463567649250495,-0.1977013369491292,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-15 00:00:00+00:00,0.3237450482196787,-0.4640287997385238,-0.204014484528284,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-16 00:00:00+00:00,0.326227522776774,-0.46523144172039127,-0.2048453176192925,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-18 00:00:00+00:00,0.32560448073620846,-0.46535256931353286,-0.20543088060015408,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-19 00:00:00+00:00,0.33155202041351783,-0.4674006983470879,-0.21298651746863362,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-20 00:00:00+00:00,0.3381083046548236,-0.4665189177216293,-0.21877122531170917,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-21 00:00:00+00:00,0.3704364855395567,-0.47467121835519943,-0.23332946554531775,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-22 00:00:00+00:00,0.3751004044643366,-0.47442131921565966,-0.23836761177365734,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-23 00:00:00+00:00,0.3857436983273066,-0.47337261669735425,-0.24608540816035876,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-25 00:00:00+00:00,0.38627703187559587,-0.473352598726431,-0.24611833588271156,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-26 00:00:00+00:00,0.39726613066451316,-0.4711187696973977,-0.2511000649123199,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-27 00:00:00+00:00,0.408342484229461,-0.4779579461204332,-0.25684441202453806,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-28 00:00:00+00:00,0.42034419397774336,-0.4814185097611631,-0.2728519018325468,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-29 00:00:00+00:00,0.4259591775993724,-0.4827021552564521,-0.2759430476521382,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-09-30 00:00:00+00:00,0.4297060561170471,-0.48983205349146447,-0.2812510945262921,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-02 00:00:00+00:00,0.4295150743628941,-0.4898229449053702,-0.2811787732608589,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-03 00:00:00+00:00,0.4343486995862855,-0.495538011735881,-0.28788613535239643,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-04 00:00:00+00:00,0.4352229648238966,-0.49878708863543264,-0.29154169500971083,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-05 00:00:00+00:00,0.4369323293624467,-0.4978708663051069,-0.2926577588377117,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-06 00:00:00+00:00,0.4418856536652738,-0.4987768952903635,-0.29250007933440647,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-07 00:00:00+00:00,0.4528523387231216,-0.49998691610869495,-0.29673763546929915,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-09 00:00:00+00:00,0.4509513090850881,-0.49988758355782353,-0.29638752080058034,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-10 00:00:00+00:00,0.4270590305670879,-0.4962767043986833,-0.28850985385232053,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-11 00:00:00+00:00,0.4331375448500682,-0.495319632912453,-0.28802043658292426,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-12 00:00:00+00:00,0.4388716659647213,-0.4996636970256852,-0.2914571837532341,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-13 00:00:00+00:00,0.472766291045645,-0.504132879847743,-0.3009995459185006,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-14 00:00:00+00:00,0.48025692070761783,-0.5018581064779709,-0.3020169492519393,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-16 00:00:00+00:00,0.4803555087713457,-0.5019878669810153,-0.30231496181762785,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-17 00:00:00+00:00,0.4799938031071885,-0.5031715135641338,-0.3055744806569974,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-18 00:00:00+00:00,0.4842043837224804,-0.5041196075501498,-0.30340009378667726,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-19 00:00:00+00:00,0.4905337854257862,-0.5050805637371992,-0.306935459135391,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-20 00:00:00+00:00,0.4977172068049984,-0.5059052908454797,-0.3087630466161587,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-21 00:00:00+00:00,0.5029280842507874,-0.49127900232806215,-0.29846993640959346,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-23 00:00:00+00:00,0.5036407294727389,-0.47115911323236565,-0.27547039268032847,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-24 00:00:00+00:00,0.5048872420252059,-0.4712390495638418,-0.27470853185204686,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-25 00:00:00+00:00,0.5072258453222543,-0.4689808035384122,-0.2770753712575334,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-26 00:00:00+00:00,0.5110522771432633,-0.4722694670965409,-0.28031043478523526,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-27 00:00:00+00:00,0.5146638675517784,-0.4754042073465827,-0.2849046292578891,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-28 00:00:00+00:00,0.5200891994307958,-0.47781959322329187,-0.2881397498200274,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-30 00:00:00+00:00,0.5200625291274388,-0.478175126484384,-0.28883158359507477,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-10-31 00:00:00+00:00,0.521879814066748,-0.4757196258093334,-0.2925935423205433,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-01 00:00:00+00:00,0.5260426111352053,-0.4786097873112102,-0.297087309606664,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-02 00:00:00+00:00,0.5324756316547585,-0.4808503683620181,-0.30418301935115827,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-03 00:00:00+00:00,0.5350819997709758,-0.4818810956592301,-0.3049139728008337,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-04 00:00:00+00:00,0.5374002291788846,-0.4840279559126491,-0.3110066373950783,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-06 00:00:00+00:00,0.5375273593558377,-0.4840617832903444,-0.3115542909434677,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-07 00:00:00+00:00,0.5344884786631621,-0.47234095717960145,-0.3028548449512403,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-08 00:00:00+00:00,0.5312272760385195,-0.4698104486953225,-0.3052176462815102,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-09 00:00:00+00:00,0.5349026392519433,-0.4705514796825292,-0.3098485520763028,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-10 00:00:00+00:00,0.5502190179354948,-0.4898656121643365,-0.33994226570903846,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-11 00:00:00+00:00,0.552041226034981,-0.49236242814760706,-0.33790394531141793,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-13 00:00:00+00:00,0.5524158898883587,-0.4947540923145647,-0.3388119170630178,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-14 00:00:00+00:00,0.5520782622798436,-0.4957708904973758,-0.33564557701220304,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-15 00:00:00+00:00,0.5475781742236732,-0.4975072298768926,-0.33471008376428557,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-16 00:00:00+00:00,0.54666123508804,-0.5000732013062416,-0.33481633297081287,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-17 00:00:00+00:00,0.5483055061102663,-0.503279052139171,-0.33826159044674153,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-18 00:00:00+00:00,0.5488208626195382,-0.5002267917928344,-0.33919866796719744,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-20 00:00:00+00:00,0.5487871830136445,-0.5002810563228114,-0.33907330539761776,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-21 00:00:00+00:00,0.5489286776967309,-0.49932197164222697,-0.3389313683141197,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-22 00:00:00+00:00,0.5504266283761412,-0.5002922798042017,-0.339691101225229,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-23 00:00:00+00:00,0.5499247342236062,-0.5038361348931676,-0.3370009214385621,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-24 00:00:00+00:00,0.5519975616413626,-0.5038498074840417,-0.33622200356350196,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-25 00:00:00+00:00,0.5521865138225398,-0.5039799339612159,-0.3357354394833852,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-27 00:00:00+00:00,0.5522067031130855,-0.5043683069519076,-0.3361621148938329,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-28 00:00:00+00:00,0.5547458260812843,-0.505356697551485,-0.3358401778669711,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-29 00:00:00+00:00,0.5562010539627432,-0.506668293054599,-0.3354777087548413,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-11-30 00:00:00+00:00,0.5589844455805653,-0.5125815113977018,-0.3403335378248568,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-01 00:00:00+00:00,0.5580198164034763,-0.5134689536201009,-0.34001801315184427,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-02 00:00:00+00:00,0.5669788555736831,-0.5201248614899595,-0.35065547313899703,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-04 00:00:00+00:00,0.566410728823889,-0.5207081540284016,-0.3505435082500201,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-05 00:00:00+00:00,0.5653702245161102,-0.5210959486443,-0.3523990868845147,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-06 00:00:00+00:00,0.5675088000920623,-0.5203706315823763,-0.3525695114794635,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-07 00:00:00+00:00,0.5666507256192198,-0.5189130281759488,-0.3501776267506582,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-08 00:00:00+00:00,0.5699380045250069,-0.5183294834593725,-0.3513965459456651,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-09 00:00:00+00:00,0.5585613744177499,-0.5054521091353384,-0.3305127176443538,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-11 00:00:00+00:00,0.5586381867470624,-0.5057919967609665,-0.3310342686286483,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-12 00:00:00+00:00,0.5560858571565892,-0.506212001208605,-0.33284410293284494,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-13 00:00:00+00:00,0.5592147634800452,-0.5212513721859442,-0.34117516454447616,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-14 00:00:00+00:00,0.565606389798041,-0.5283016892466731,-0.34982396464583804,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-15 00:00:00+00:00,0.5614003613238117,-0.5278949261169936,-0.35164758170410715,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-16 00:00:00+00:00,0.5614183151451616,-0.5283241990175512,-0.35088902696492746,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-18 00:00:00+00:00,0.5612734439605189,-0.5276195559866319,-0.3514422680293631,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-19 00:00:00+00:00,0.5503226680276899,-0.525992851760367,-0.34727820282513916,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-20 00:00:00+00:00,0.5468619196728273,-0.5060151860653125,-0.30232518157146926,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-21 00:00:00+00:00,0.5458778807076463,-0.5071716703966112,-0.3012296133020776,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-22 00:00:00+00:00,0.547854758993429,-0.5123531585387213,-0.3001169408791347,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-23 00:00:00+00:00,0.5449985845456887,-0.5119575032990807,-0.29996160669284744,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-26 00:00:00+00:00,0.5453805106197693,-0.5116943455186276,-0.2997793064278572,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-27 00:00:00+00:00,0.5446318315779213,-0.5127565310851536,-0.30017197785642014,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-28 00:00:00+00:00,0.5420461082763407,-0.5136011428077256,-0.3015777843495856,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-29 00:00:00+00:00,0.5461766290110369,-0.5151775379301916,-0.3046808554252502,OANDA,2022-01-02_2026-04-19,PROXY,60
2022-12-30 00:00:00+00:00,0.5427584848003901,-0.513092283694424,-0.3005914271297034,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-02 00:00:00+00:00,0.5433353292851117,-0.5132550994148161,-0.3012062234661814,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-03 00:00:00+00:00,0.5396446096737311,-0.5134182714668191,-0.2956471379691186,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-04 00:00:00+00:00,0.5416122820604227,-0.5188867857012838,-0.2945394763743103,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-05 00:00:00+00:00,0.5387323725441955,-0.5216490197636822,-0.2960447198089203,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-06 00:00:00+00:00,0.5405009551021994,-0.5335955059526132,-0.30463773781014786,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-08 00:00:00+00:00,0.540625710061589,-0.5334915891638866,-0.30459668076398894,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-09 00:00:00+00:00,0.542610749751972,-0.5356181981293776,-0.30467590456825616,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-10 00:00:00+00:00,0.5368722966788871,-0.5393153020772348,-0.30687210730739684,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-11 00:00:00+00:00,0.5355651046130749,-0.539255732689598,-0.3064180387420042,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-12 00:00:00+00:00,0.5131795760190204,-0.5465606463229367,-0.3120324106455934,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-13 00:00:00+00:00,0.5097149324477855,-0.5518603919481082,-0.31506521230228673,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-15 00:00:00+00:00,0.5096319577429734,-0.5519494692493019,-0.3153464138605918,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-16 00:00:00+00:00,0.5108891882332818,-0.5548830052935486,-0.3152033558668141,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-17 00:00:00+00:00,0.509267316447736,-0.5559708677085943,-0.31598295064049875,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-18 00:00:00+00:00,0.5061392931404158,-0.5541692653692687,-0.30279462251741807,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-19 00:00:00+00:00,0.49782616790205797,-0.5545540719854748,-0.3027702449809558,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-20 00:00:00+00:00,0.4908315406085464,-0.5634834502834535,-0.30889720379557084,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-22 00:00:00+00:00,0.4907338836672973,-0.5639004890310699,-0.30876781678137755,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-23 00:00:00+00:00,0.48692213368688914,-0.580454505650486,-0.32601628244126807,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-24 00:00:00+00:00,0.48801599831740955,-0.5841131460844207,-0.3259717900039478,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-25 00:00:00+00:00,0.48649811033592316,-0.581277570508298,-0.32376650265805235,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-26 00:00:00+00:00,0.4842546555409213,-0.5803323434568148,-0.3211698284220311,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-27 00:00:00+00:00,0.4852669884418027,-0.5783506848959097,-0.32247159973238654,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-29 00:00:00+00:00,0.485092813102447,-0.5783355208543254,-0.322396219484847,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-30 00:00:00+00:00,0.48538727182274444,-0.578175443153234,-0.32165030662398647,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-01-31 00:00:00+00:00,0.48083023526301627,-0.5757130995324107,-0.31828558769749654,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-01 00:00:00+00:00,0.46748499518706776,-0.57308462007627,-0.3112293693581065,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-02 00:00:00+00:00,0.459704987478073,-0.5707423903104212,-0.31006377517467054,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-03 00:00:00+00:00,0.4525183319523039,-0.5824020319387301,-0.3064981178166708,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-05 00:00:00+00:00,0.4524964585250734,-0.5812868093051193,-0.3069838339827158,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-06 00:00:00+00:00,0.4522373865117354,-0.5792522547957981,-0.3047957378688822,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-07 00:00:00+00:00,0.4532343858193768,-0.5863486784441395,-0.3082777403947634,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-08 00:00:00+00:00,0.44807716461062486,-0.5868610577902351,-0.3041939056849946,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-09 00:00:00+00:00,0.4215708284516726,-0.5722577959547787,-0.2657285515745252,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-10 00:00:00+00:00,0.41725361522943355,-0.5708826894924102,-0.2643188301335293,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-12 00:00:00+00:00,0.41729893547717645,-0.5710055349607486,-0.26469553869579393,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-13 00:00:00+00:00,0.4150293360604601,-0.5676081437746439,-0.2643768254206607,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-14 00:00:00+00:00,0.4273528099822214,-0.5672439050535885,-0.2667737372914573,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-15 00:00:00+00:00,0.4305103049473249,-0.5648337474633774,-0.2670192304454051,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-16 00:00:00+00:00,0.43181543084348,-0.5639424308586187,-0.2667500905837536,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-17 00:00:00+00:00,0.4339898145744325,-0.5643225386955971,-0.26704445261598303,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-19 00:00:00+00:00,0.4340074901854419,-0.5643625649364514,-0.2672078446373028,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-20 00:00:00+00:00,0.4329629192914512,-0.5643572661968762,-0.2674691429525517,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-21 00:00:00+00:00,0.43338973753819005,-0.5635302933569625,-0.26702304524366466,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-22 00:00:00+00:00,0.43486153804269095,-0.5602107896946509,-0.26680977869628403,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-23 00:00:00+00:00,0.4337088896710664,-0.5587233413407178,-0.26687515224038805,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-24 00:00:00+00:00,0.4321128246524733,-0.5587652138718832,-0.26603818648575844,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-26 00:00:00+00:00,0.4319068937341288,-0.5592039186571984,-0.2659471046016701,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-27 00:00:00+00:00,0.43444881140970987,-0.5601962100366198,-0.26746422437505935,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-02-28 00:00:00+00:00,0.429933156849281,-0.5580856828055076,-0.26614081366952325,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-01 00:00:00+00:00,0.4277887699076505,-0.5509298404053659,-0.2611878899944541,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-02 00:00:00+00:00,0.42919124851060286,-0.5511432592978741,-0.2611825869939105,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-03 00:00:00+00:00,0.4192713419196105,-0.5425325177812561,-0.2426750488863213,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-05 00:00:00+00:00,0.41945195513943895,-0.5424103402288677,-0.24275374061373986,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-06 00:00:00+00:00,0.418471138391003,-0.5404781921011249,-0.2412058797003462,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-07 00:00:00+00:00,0.4222284324472114,-0.5407997382155967,-0.24496407250354787,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-08 00:00:00+00:00,0.422246944220485,-0.5412446032072559,-0.24427552274815556,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-09 00:00:00+00:00,0.41973365343950025,-0.5400635638896688,-0.2424926390301063,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-10 00:00:00+00:00,0.40117503368040386,-0.5451072088156043,-0.22625256199389285,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-12 00:00:00+00:00,0.35850305167750846,-0.5631000641501365,-0.19553267678980393,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-13 00:00:00+00:00,0.33877375137365545,-0.5678157019834692,-0.18398880642975188,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-14 00:00:00+00:00,0.31375232103847533,-0.556894803948614,-0.1560921103847406,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-15 00:00:00+00:00,0.2668020925494757,-0.5586907374624491,-0.11345869979291834,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-16 00:00:00+00:00,0.25034343101621587,-0.5653148554018531,-0.09061944362133471,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-17 00:00:00+00:00,0.23563648042334628,-0.5651528448402329,-0.08190622952628653,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-19 00:00:00+00:00,0.23227532709576518,-0.565955592166716,-0.08046514726986756,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-20 00:00:00+00:00,0.2113388805954529,-0.5641047460872535,-0.06436244397700268,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-21 00:00:00+00:00,0.20913653107630864,-0.5989327108518585,-0.10231767467370452,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-22 00:00:00+00:00,0.20554481127542745,-0.6010327273540602,-0.09895428571169597,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-23 00:00:00+00:00,0.18793448681471336,-0.6037628846502979,-0.09240445557604826,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-24 00:00:00+00:00,0.17401687334128962,-0.6024821741437639,-0.07681921604994324,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-26 00:00:00+00:00,0.17239983822510657,-0.6023127268438023,-0.07618631385915864,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-27 00:00:00+00:00,0.16463460928651313,-0.6030056732916049,-0.07266658966396618,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-28 00:00:00+00:00,0.15915120644152356,-0.604517700094896,-0.06727687526235455,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-29 00:00:00+00:00,0.1537136839225017,-0.6046944864327594,-0.06330868326888488,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-30 00:00:00+00:00,0.14977614288554508,-0.6114462322928855,-0.06708038077941555,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-03-31 00:00:00+00:00,0.14773339198492957,-0.6111434346176892,-0.06911821809619022,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-02 00:00:00+00:00,0.14854541595383797,-0.611746603035562,-0.07059752962459695,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-03 00:00:00+00:00,0.14013419602159605,-0.6113499022807175,-0.06455974911217004,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-04 00:00:00+00:00,0.1311814950768364,-0.6153373543932376,-0.057791574664080234,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-05 00:00:00+00:00,0.11180235137482097,-0.6069747768065517,-0.03378990941809739,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-06 00:00:00+00:00,0.11229717198953788,-0.6064351436596608,-0.0313673879361632,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-09 00:00:00+00:00,0.11084961187308927,-0.6058047993344633,-0.030541632369855364,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-10 00:00:00+00:00,0.10834732563217904,-0.6051611416212955,-0.02602669566243633,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-11 00:00:00+00:00,0.10685739887150832,-0.6071672988925153,-0.024789265530374645,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-12 00:00:00+00:00,0.09837314985855768,-0.6057446504315636,-0.01101639279088084,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-13 00:00:00+00:00,0.09339646547460982,-0.6031396110665863,-0.005800213661548335,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-14 00:00:00+00:00,0.09648339228443518,-0.6029070494098324,-0.005606553549598268,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-16 00:00:00+00:00,0.09625199399742569,-0.6027882707703235,-0.005439858417032197,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-17 00:00:00+00:00,0.09453329311415044,-0.6138489309037579,-0.017338133143288893,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-18 00:00:00+00:00,0.09053895461892508,-0.6163596279387884,-0.015866661291476077,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-19 00:00:00+00:00,0.08857281684253014,-0.6161684818602673,-0.015902509061407215,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-20 00:00:00+00:00,0.08681830462956487,-0.6173708687531768,-0.011883435580206141,OANDA,2022-01-02_2026-04-19,PROXY,60
2023-04-21 00:00:00+00:00,0.08663343091644143,-0.617383562503664,-0.013342643519365798,OANDA,2022-01-02_2026-04-19,PROXY,60
