date,daily_contrib,rolling_sharpe,strategy,window
2024-08-07,0.0,-0.27991538596256,guardian,90
2024-08-08,0.0,-0.27991538596256,guardian,90
2024-08-09,0.0,-0.27991538596256,guardian,90
2024-08-12,0.0,-0.27991538596256,guardian,90
2024-08-13,0.0,-0.27991538596256,guardian,90
2024-08-14,0.0,-0.15458142250611637,guardian,90
2024-08-15,0.0,-0.04484307299463639,guardian,90
2024-08-16,0.0,-0.04484307299463639,guardian,90
2024-08-19,0.0,0.0817697869187419,guardian,90
2024-08-20,0.0,0.20086003537178426,guardian,90
2024-08-21,0.0,0.358264951690794,guardian,90
2024-08-22,0.0,0.49593078785712885,guardian,90
2024-08-23,0.0,0.49593078785712885,guardian,90
2024-08-26,0.0,0.49593078785712885,guardian,90
2024-08-27,0.0,0.49593078785712885,guardian,90
2024-08-28,0.021800000000000003,1.23164215519007,guardian,90
2024-08-29,0.0,1.23164215519007,guardian,90
2024-08-30,-0.0025,1.1383470032100544,guardian,90
2024-09-02,0.0,1.2392838318128265,guardian,90
2024-09-03,0.0,1.2392838318128265,guardian,90
2024-09-04,0.0,1.2392838318128265,guardian,90
2024-09-05,-0.0025,1.145943685948839,guardian,90
2024-09-06,-0.0023,1.060539097443661,guardian,90
2024-09-09,0.0,1.060539097443661,guardian,90
2024-09-10,0.0,1.2666589238621953,guardian,90
2024-09-11,-0.0021999999999999997,1.1842648206331696,guardian,90
2024-09-12,0.0,1.1842648206331696,guardian,90
2024-09-13,0.0,1.1842648206331696,guardian,90
2024-09-16,0.0,1.1842648206331696,guardian,90
2024-09-17,-0.0025,1.0907882524532417,guardian,90
2024-09-18,-0.0024,1.0014801379165321,guardian,90
2024-09-19,0.0,1.0014801379165321,guardian,90
2024-09-20,0.0,1.0014801379165321,guardian,90
2024-09-23,0.0,1.0014801379165321,guardian,90
2024-09-24,0.0,1.0832180650966772,guardian,90
2024-09-25,0.0,1.0832180650966772,guardian,90
2024-09-26,0.0,1.0832180650966772,guardian,90
2024-09-27,0.0,1.0832180650966772,guardian,90
2024-09-30,0.0,1.0832180650966772,guardian,90
2024-10-01,0.0,1.0832180650966772,guardian,90
2024-10-02,0.0294,1.8911787456432179,guardian,90
2024-10-03,0.0,1.8911787456432179,guardian,90
2024-10-04,0.0,1.8911787456432179,guardian,90
2024-10-07,0.0,1.8911787456432179,guardian,90
2024-10-08,0.0,1.8911787456432179,guardian,90
2024-10-09,0.0,1.8911787456432179,guardian,90
2024-10-10,0.0,1.8911787456432179,guardian,90
2024-10-11,0.0,1.96171366656234,guardian,90
2024-10-14,-0.0015999999999999999,1.9107082166947276,guardian,90
2024-10-15,0.0,1.9107082166947271,guardian,90
2024-10-16,0.0,1.9107082166947271,guardian,90
2024-10-17,0.0,1.9107082166947271,guardian,90
2024-10-18,0.0,1.9107082166947271,guardian,90
2024-10-21,0.0,1.9813188365834942,guardian,90
2024-10-22,0.0,2.0390119535861,guardian,90
2024-10-23,0.038900000000000004,2.6496319503745474,guardian,90
2024-10-24,0.0,2.6496319503745474,guardian,90
2024-10-25,0.0,2.6496319503745474,guardian,90
2024-10-28,0.0,2.6496319503745474,guardian,90
2024-10-29,0.0,2.6496319503745474,guardian,90
2024-10-30,0.0,2.6496319503745474,guardian,90
2024-10-31,-0.0014999999999999998,2.660449406196623,guardian,90
2024-11-01,0.0,2.660449406196623,guardian,90
2024-11-04,0.0,2.660449406196623,guardian,90
2024-11-05,0.0,2.733053212969321,guardian,90
2024-11-06,0.0,2.733053212969321,guardian,90
2024-11-07,0.0,2.733053212969321,guardian,90
2024-11-08,0.0,2.733053212969321,guardian,90
2024-11-11,0.0,2.733053212969321,guardian,90
2024-11-12,0.0,2.733053212969321,guardian,90
2024-11-13,0.0,2.733053212969321,guardian,90
2024-11-14,0.0,2.1388713286023475,guardian,90
2024-11-15,0.0,2.1388713286023475,guardian,90
2024-11-18,0.0,2.1388713286023475,guardian,90
2024-11-19,0.0,2.1388713286023475,guardian,90
2024-11-20,0.0,2.1388713286023475,guardian,90
2024-11-21,-0.0021,2.07064866837752,guardian,90
2024-11-22,0.0,2.148907254498553,guardian,90
2024-11-25,0.0,2.148907254498553,guardian,90
2024-11-26,0.0,2.148907254498553,guardian,90
2024-11-27,0.0,2.148907254498553,guardian,90
2024-11-28,0.0,2.148907254498553,guardian,90
2024-11-29,0.0,2.148907254498553,guardian,90
2024-12-02,0.0,2.148907254498553,guardian,90
2024-12-03,0.0,2.2007578224981654,guardian,90
2024-12-04,-0.0026,2.115593896776473,guardian,90
2024-12-05,-0.002,2.050773476175768,guardian,90
2024-12-06,0.0,2.050773476175768,guardian,90
2024-12-09,0.0,2.050773476175768,guardian,90
2024-12-10,0.0,2.050773476175768,guardian,90
2024-12-11,0.0,2.050773476175768,guardian,90
2024-12-12,0.0,2.050773476175768,guardian,90
2024-12-13,0.0,2.050773476175768,guardian,90
2024-12-16,0.0,2.050773476175768,guardian,90
2024-12-17,0.0,2.050773476175768,guardian,90
2024-12-18,0.0,2.050773476175768,guardian,90
2024-12-19,0.0,2.050773476175768,guardian,90
2024-12-20,0.0,2.050773476175768,guardian,90
2024-12-23,0.0,2.050773476175768,guardian,90
2024-12-24,0.0,2.050773476175768,guardian,90
2024-12-25,0.0,2.050773476175768,guardian,90
2024-12-26,-0.0012,2.0123108923973625,guardian,90
2024-12-27,-0.0014000000000000002,1.9674104354544184,guardian,90
2024-12-30,0.0,1.9674104354544184,guardian,90
2024-12-31,0.0,1.9674104354544184,guardian,90
2025-01-01,0.0,1.4047906398007282,guardian,90
2025-01-02,0.0,1.4047906398007282,guardian,90
2025-01-03,0.0,1.4920817909843138,guardian,90
2025-01-06,0.0,1.4920817909843138,guardian,90
2025-01-07,0.0,1.4920817909843138,guardian,90
2025-01-08,0.0,1.4920817909843138,guardian,90
2025-01-09,0.0,1.579736707511312,guardian,90
2025-01-10,0.0,1.6605500210098938,guardian,90
2025-01-13,0.0,1.6605500210098938,guardian,90
2025-01-14,0.0,1.6605500210098938,guardian,90
2025-01-15,0.0,1.738058339288037,guardian,90
2025-01-16,0.0,1.738058339288037,guardian,90
2025-01-17,0.0235,2.3006210481284834,guardian,90
2025-01-20,-0.002,2.2360630695809744,guardian,90
2025-01-21,0.0,2.3172910666947555,guardian,90
2025-01-22,0.0,2.3955046676283462,guardian,90
2025-01-23,0.0,2.3955046676283462,guardian,90
2025-01-24,0.0,2.3955046676283462,guardian,90
2025-01-27,0.0,2.3955046676283462,guardian,90
2025-01-28,0.0,2.3955046676283462,guardian,90
2025-01-29,0.0,2.3955046676283462,guardian,90
2025-01-30,0.0,2.3955046676283462,guardian,90
2025-01-31,0.039,2.944281828649801,guardian,90
2025-02-03,0.0,2.944281828649801,guardian,90
2025-02-04,0.0,2.944281828649801,guardian,90
2025-02-05,0.0,2.436692118856593,guardian,90
2025-02-06,0.0,2.436692118856593,guardian,90
2025-02-07,0.0,2.436692118856593,guardian,90
2025-02-10,0.0,2.436692118856593,guardian,90
2025-02-11,0.0,2.436692118856593,guardian,90
2025-02-12,0.0,2.436692118856593,guardian,90
2025-02-13,0.0,2.436692118856593,guardian,90
2025-02-14,0.0,2.436692118856593,guardian,90
2025-02-17,0.0,2.4835044853609105,guardian,90
2025-02-18,0.0,2.4835044853609105,guardian,90
2025-02-19,0.0,2.4835044853609105,guardian,90
2025-02-20,0.027399999999999994,2.9739886544886125,guardian,90
2025-02-21,0.0,2.9739886544886125,guardian,90
2025-02-24,0.0,2.9739886544886125,guardian,90
2025-02-25,-0.0026,2.9027216273454033,guardian,90
2025-02-26,0.0,2.345319478871976,guardian,90
2025-02-27,0.0,2.345319478871976,guardian,90
2025-02-28,0.0,2.345319478871976,guardian,90
2025-03-03,0.0,2.345319478871976,guardian,90
2025-03-04,-0.0029999999999999996,2.245312061961623,guardian,90
2025-03-05,0.0,2.245312061961623,guardian,90
2025-03-06,-0.0025,2.211713358986671,guardian,90
2025-03-07,0.0,2.211713358986671,guardian,90
2025-03-10,0.0,2.211713358986671,guardian,90
2025-03-11,0.0,2.211713358986671,guardian,90
2025-03-12,0.0,2.211713358986671,guardian,90
2025-03-13,0.0,2.211713358986671,guardian,90
2025-03-14,0.0,2.211713358986671,guardian,90
2025-03-17,0.0337,2.782281226416027,guardian,90
2025-03-18,0.0,2.782281226416027,guardian,90
2025-03-19,0.0,2.782281226416027,guardian,90
2025-03-20,0.0,2.782281226416027,guardian,90
2025-03-21,-0.0026,2.708431001778565,guardian,90
2025-03-24,0.0,2.708431001778565,guardian,90
2025-03-25,0.0,2.708431001778565,guardian,90
2025-03-26,0.0,2.708431001778565,guardian,90
2025-03-27,0.0,2.767681908494846,guardian,90
2025-03-28,0.0,2.767681908494846,guardian,90
2025-03-31,0.0,2.767681908494846,guardian,90
2025-04-01,0.0,2.767681908494846,guardian,90
2025-04-02,0.0,2.767681908494846,guardian,90
2025-04-03,0.0,2.767681908494846,guardian,90
2025-04-04,-0.0026,2.693900699684923,guardian,90
2025-04-07,0.0,2.693900699684923,guardian,90
2025-04-08,0.0,2.693900699684923,guardian,90
2025-04-09,0.0,2.767681908494846,guardian,90
2025-04-10,0.0,2.8242058295640815,guardian,90
2025-04-11,0.0,2.8242058295640815,guardian,90
2025-04-14,0.0,2.8242058295640815,guardian,90
2025-04-15,0.0,2.8242058295640815,guardian,90
2025-04-16,0.0,2.8242058295640815,guardian,90
2025-04-17,0.0,2.8242058295640815,guardian,90
2025-04-18,0.0,2.8242058295640815,guardian,90
2025-04-21,0.0923,2.9968907430847507,guardian,90
2025-04-22,0.0,2.9968907430847507,guardian,90
2025-04-23,0.0,2.9968907430847507,guardian,90
2025-04-24,0.0,2.9968907430847507,guardian,90
2025-04-25,0.0,2.9968907430847507,guardian,90
2025-04-28,0.0,2.9968907430847507,guardian,90
2025-04-29,0.0,2.9968907430847507,guardian,90
2025-04-30,0.0,2.9968907430847507,guardian,90
2025-05-01,0.0,3.0158942500105614,guardian,90
2025-05-02,0.0,3.038119026418222,guardian,90
2025-05-05,0.0,3.038119026418222,guardian,90
2025-05-06,-0.0035,2.9816899297166524,guardian,90
2025-05-07,0.0,2.9816899297166524,guardian,90
2025-05-08,-0.0031999999999999997,2.930358842782525,guardian,90
2025-05-09,0.0,2.930358842782525,guardian,90
2025-05-12,0.0,2.930358842782525,guardian,90
2025-05-13,0.0,2.930358842782525,guardian,90
2025-05-14,0.0,2.930358842782525,guardian,90
2025-05-15,0.0,2.930358842782525,guardian,90
2025-05-16,0.0,2.930358842782525,guardian,90
2025-05-19,-0.0035999999999999995,2.872598813861425,guardian,90
2025-05-20,0.0,2.872598813861425,guardian,90
2025-05-21,0.0,2.872598813861425,guardian,90
2025-05-22,-0.0037,2.8133704742119656,guardian,90
2025-05-23,0.0,2.5069515905764295,guardian,90
2025-05-26,0.0,2.5389164285777794,guardian,90
2025-05-27,0.0,2.5389164285777794,guardian,90
2025-05-28,0.0,2.5389164285777794,guardian,90
2025-05-29,0.0,2.5389164285777794,guardian,90
2025-05-30,0.0,2.5389164285777794,guardian,90
2025-06-02,0.0,2.5389164285777794,guardian,90
2025-06-03,0.0,2.5389164285777794,guardian,90
2025-06-04,-0.0024,2.500461139430202,guardian,90
2025-06-05,0.0,2.500461139430202,guardian,90
2025-06-06,0.0,2.0255978319107637,guardian,90
2025-06-09,0.0,2.0255978319107637,guardian,90
2025-06-10,0.0,2.0255978319107637,guardian,90
2025-06-11,0.0,2.0255978319107637,guardian,90
2025-06-12,0.0,2.0255978319107637,guardian,90
2025-06-13,0.0,2.0255978319107637,guardian,90
2025-06-16,-0.0037,1.9627580746942372,guardian,90
2025-06-17,-0.0026,1.9189695861225837,guardian,90
2025-06-18,0.0,1.9189695861225837,guardian,90
2025-06-19,0.0,1.9189695861225837,guardian,90
2025-06-20,0.0,1.9189695861225837,guardian,90
2025-06-23,-0.0029999999999999996,1.8684256718464105,guardian,90
2025-06-24,0.0,1.8684256718464105,guardian,90
2025-06-25,0.0,1.8684256718464105,guardian,90
2025-06-26,0.0,1.4705950434616784,guardian,90
2025-06-27,0.0,1.4705950434616784,guardian,90
2025-06-30,0.0,1.4705950434616784,guardian,90
2025-07-01,0.0,1.5154716359697316,guardian,90
2025-07-02,0.0,1.5154716359697316,guardian,90
2025-07-03,0.0,1.5154716359697316,guardian,90
2025-07-04,0.0,1.5154716359697316,guardian,90
2025-07-07,0.0,1.5154716359697316,guardian,90
2025-07-08,0.0,1.567433862902312,guardian,90
2025-07-09,0.0,1.567433862902312,guardian,90
2025-07-10,-0.0043,1.53570191634875,guardian,90
2025-07-11,0.0,1.53570191634875,guardian,90
2025-07-14,0.0,1.53570191634875,guardian,90
2025-07-15,0.0,1.53570191634875,guardian,90
2025-07-16,0.0,1.53570191634875,guardian,90
2025-07-17,0.0,1.53570191634875,guardian,90
2025-07-18,0.0,1.53570191634875,guardian,90
2025-07-21,0.0,1.0245996680562934,guardian,90
2025-07-22,0.0,1.0245996680562934,guardian,90
2025-07-23,0.0,1.0245996680562934,guardian,90
2025-07-24,0.0,1.0245996680562934,guardian,90
2025-07-25,0.0,1.0718857261710677,guardian,90
2025-07-28,0.0,1.0718857261710677,guardian,90
2025-07-29,0.0,1.0718857261710677,guardian,90
2025-07-30,0.0,1.0718857261710677,guardian,90
2025-07-31,0.0,1.0718857261710677,guardian,90
2025-08-01,0.0,1.0718857261710677,guardian,90
2025-08-04,0.0,1.0718857261710677,guardian,90
2025-08-05,-0.0019000000000000002,1.0374043701532245,guardian,90
2025-08-06,0.0,1.0374043701532245,guardian,90
2025-08-07,-0.0024,0.9938213789147761,guardian,90
2025-08-08,-0.0031,0.9846537529021651,guardian,90
2025-08-11,0.0,0.9846537529021653,guardian,90
2025-08-12,0.0,0.9846537529021653,guardian,90
2025-08-13,0.0,0.9846537529021653,guardian,90
2025-08-14,0.0,0.9846537529021653,guardian,90
2025-08-15,0.0,0.9846537529021653,guardian,90
2025-08-18,0.0,0.9846537529021653,guardian,90
2025-08-19,0.0,0.9846537529021653,guardian,90
2025-08-20,0.0,0.9846537529021653,guardian,90
2025-08-21,-0.0017000000000000001,0.9538903287870301,guardian,90
